S_INFO_WINDCODE,TRADE_DT,S_DQ_CLOSE
001318.SZ,20240301,11.4500
300450.SZ,20240301,22.9500
002801.SZ,20240301,21.0500
688579.SH,20240301,10.0200
002059.SZ,20240301,4.8100
300568.SZ,20240301,12.3900
603178.SH,20240301,34.6500
300261.SZ,20240301,6.0500
001337.SZ,20240301,23.0500
002906.SZ,20240301,25.6200
301075.SZ,20240301,18.4100
830832.BJ,20240301,5.1900
603001.SH,20240301,4.3600
603073.SH,20240301,15.5100
300593.SZ,20240301,10.9900
000670.SZ,20240301,5.7100
605208.SH,20240301,6.7900
002985.SZ,20240301,28.4000
300419.SZ,20240301,4.9200
000922.SZ,20240301,9.2500
301448.SZ,20240301,27.6600
872931.BJ,20240301,8.1100
000759.SZ,20240301,3.3700
300777.SZ,20240301,24.7200
430139.BJ,20240301,13.2800
300627.SZ,20240301,25.9200
301022.SZ,20240301,21.8400
300229.SZ,20240301,16.0400
300333.SZ,20240301,5.2400
301234.SZ,20240301,24.6400
600307.SH,20240301,1.3900
688536.SH,20240301,114.9700
002453.SZ,20240301,7.4000
603327.SH,20240301,12.6100
000973.SZ,20240301,3.9400
000615.SZ,20240301,2.6400
000600.SZ,20240301,4.8500
601318.SH,20240301,42.9900
600241.SH,20240301,6.1400
603112.SH,20240301,10.8300
002995.SZ,20240301,17.9100
600654.SH,20240301,2.4200
002415.SZ,20240301,35.6800
600605.SH,20240301,21.4900
300281.SZ,20240301,4.2100
688319.SH,20240301,10.3900
000042.SZ,20240301,4.2100
300222.SZ,20240301,6.2800
600502.SH,20240301,4.7300
600261.SH,20240301,2.9200
300218.SZ,20240301,11.4400
601872.SH,20240301,7.2100
002031.SZ,20240301,3.7400
300876.SZ,20240301,17.0700
600199.SH,20240301,15.4600
600202.SH,20240301,4.5000
002955.SZ,20240301,26.6500
600371.SH,20240301,9.0100
600064.SH,20240301,6.2600
600053.SH,20240301,18.1100
605118.SH,20240301,16.8300
600601.SH,20240301,2.6700
000777.SZ,20240301,13.9200
600655.SH,20240301,6.5700
001217.SZ,20240301,10.4700
000889.SZ,20240301,1.7400
603706.SH,20240301,13.2500
003039.SZ,20240301,13.2200
603039.SH,20240301,40.9900
300474.SZ,20240301,66.0500
430564.BJ,20240301,12.6600
688041.SH,20240301,87.4900
300083.SZ,20240301,5.3200
603328.SH,20240301,6.9700
600882.SH,20240301,13.9400
688182.SH,20240301,14.3600
832089.BJ,20240301,14.9000
603876.SH,20240301,9.4600
600255.SH,20240301,1.7200
002666.SZ,20240301,4.2000
300270.SZ,20240301,6.6300
688571.SH,20240301,5.8000
688509.SH,20240301,3.7100
002461.SZ,20240301,7.6600
301167.SZ,20240301,11.9100
600172.SH,20240301,3.0900
301056.SZ,20240301,7.6600
600023.SH,20240301,5.2600
300807.SZ,20240301,23.5100
301533.SZ,20240301,27.9000
688027.SH,20240301,110.0000
301305.SZ,20240301,15.7100
002456.SZ,20240301,8.6500
603221.SH,20240301,7.7000
603187.SH,20240301,14.4700
600423.SH,20240301,2.6800
830779.BJ,20240301,30.3200
688358.SH,20240301,30.5400
002644.SZ,20240301,7.6400
002261.SZ,20240301,15.6600
688237.SH,20240301,23.8400
002120.SZ,20240301,7.2000
002208.SZ,20240301,5.3300
300131.SZ,20240301,4.9600
300085.SZ,20240301,11.4900
688280.SH,20240301,5.2100
600251.SH,20240301,7.9300
600598.SH,20240301,12.2900
301395.SZ,20240301,14.8900
600108.SH,20240301,2.7100
300661.SZ,20240301,72.9500
600982.SH,20240301,3.6900
605555.SH,20240301,19.1400
688508.SH,20240301,37.9600
603389.SH,20240301,4.3000
300390.SZ,20240301,22.7000
301003.SZ,20240301,20.3000
600506.SH,20240301,10.8400
002223.SZ,20240301,35.7500
002885.SZ,20240301,13.9700
300576.SZ,20240301,39.3300
002087.SZ,20240301,1.3900
603556.SH,20240301,35.6000
002861.SZ,20240301,9.3800
002518.SZ,20240301,24.1500
300417.SZ,20240301,8.3600
688317.SH,20240301,16.3300
002637.SZ,20240301,8.0700
300561.SZ,20240301,10.4300
600863.SH,20240301,4.3900
600824.SH,20240301,3.3700
300928.SZ,20240301,36.1800
002896.SZ,20240301,33.2300
605162.SH,20240301,6.5000
603126.SH,20240301,6.1600
833455.BJ,20240301,4.2000
600580.SH,20240301,11.0600
600756.SH,20240301,12.7600
688584.SH,20240301,20.5800
603029.SH,20240301,17.5900
000837.SZ,20240301,9.9100
300765.SZ,20240301,34.0800
600540.SH,20240301,4.0000
600773.SH,20240301,10.0400
300200.SZ,20240301,6.6000
002766.SZ,20240301,4.3700
000999.SZ,20240301,54.2500
000156.SZ,20240301,7.4500
002153.SZ,20240301,8.0900
002030.SZ,20240301,8.8600
688517.SH,20240301,12.5000
600749.SH,20240301,10.1300
301042.SZ,20240301,31.3300
002768.SZ,20240301,19.7300
002887.SZ,20240301,6.6700
000750.SZ,20240301,3.5500
002886.SZ,20240301,15.2000
600527.SH,20240301,1.7000
600271.SH,20240301,10.5000
601199.SH,20240301,4.6100
002271.SZ,20240301,17.2200
002670.SZ,20240301,10.1500
301298.SZ,20240301,13.4800
833394.BJ,20240301,15.0400
002716.SZ,20240301,2.5500
834033.BJ,20240301,37.9900
300861.SZ,20240301,28.1200
688314.SH,20240301,22.9300
301262.SZ,20240301,29.4300
000619.SZ,20240301,4.9400
603713.SH,20240301,49.7000
688091.SH,20240301,47.4300
837174.BJ,20240301,12.0800
300108.SZ,20240301,2.6200
000856.SZ,20240301,7.1000
600703.SH,20240301,13.6800
601100.SH,20240301,56.5800
600613.SH,20240301,6.2900
002839.SZ,20240301,4.0600
301362.SZ,20240301,34.7300
300080.SZ,20240301,4.3800
603015.SH,20240301,8.1200
300613.SZ,20240301,36.8800
000001.SZ,20240301,10.4900
301302.SZ,20240301,20.2600
603516.SH,20240301,23.5700
603489.SH,20240301,40.5000
300066.SZ,20240301,3.9300
600223.SH,20240301,9.0200
000595.SZ,20240301,4.6600
002352.SZ,20240301,38.0500
300540.SZ,20240301,22.8000
600939.SH,20240301,2.8300
603579.SH,20240301,18.4100
600846.SH,20240301,8.8700
600211.SH,20240301,45.1700
301408.SZ,20240301,12.4900
002569.SZ,20240301,5.9500
000733.SZ,20240301,58.7100
001332.SZ,20240301,26.4800
601155.SH,20240301,10.3500
600171.SH,20240301,13.5100
000559.SZ,20240301,4.8600
836149.BJ,20240301,6.6800
600305.SH,20240301,8.4300
600101.SH,20240301,6.9400
002795.SZ,20240301,4.8100
688668.SH,20240301,42.7700
688111.SH,20240301,281.4100
600889.SH,20240301,4.0900
002007.SZ,20240301,19.8100
001238.SZ,20240301,17.7200
603076.SH,20240301,23.8000
603296.SH,20240301,73.3000
601011.SH,20240301,2.7000
688087.SH,20240301,22.1900
601336.SH,20240301,33.1500
300235.SZ,20240301,9.9000
688013.SH,20240301,17.1500
603160.SH,20240301,64.6200
002342.SZ,20240301,3.4500
600830.SH,20240301,7.4200
688627.SH,20240301,62.1300
300014.SZ,20240301,39.4000
300915.SZ,20240301,26.9000
688767.SH,20240301,26.0200
600490.SH,20240301,2.5300
600309.SH,20240301,78.7300
000656.SZ,20240301,1.5500
002657.SZ,20240301,15.6600
300536.SZ,20240301,18.4300
603527.SH,20240301,8.2800
001225.SZ,20240301,38.0000
600906.SH,20240301,7.7300
601789.SH,20240301,3.8500
605566.SH,20240301,17.0100
301047.SZ,20240301,72.1800
300201.SZ,20240301,4.5500
688119.SH,20240301,4.0800
000669.SZ,20240301,1.5700
605028.SH,20240301,15.0900
000938.SZ,20240301,24.3100
605268.SH,20240301,7.9000
603768.SH,20240301,13.8500
600059.SH,20240301,8.6400
301023.SZ,20240301,28.8900
300473.SZ,20240301,15.4500
002259.SZ,20240301,3.4400
002441.SZ,20240301,7.9500
600928.SH,20240301,3.5000
600021.SH,20240301,8.3600
600332.SH,20240301,29.8100
688322.SH,20240301,31.9700
002242.SZ,20240301,11.5300
300355.SZ,20240301,3.2000
603518.SH,20240301,9.3000
600448.SH,20240301,2.4700
002567.SZ,20240301,5.8300
603239.SH,20240301,12.8700
600609.SH,20240301,4.0800
603273.SH,20240301,25.9800
000023.SZ,20240301,4.6000
600155.SH,20240301,7.9700
001360.SZ,20240301,13.6000
002300.SZ,20240301,6.6800
688722.SH,20240301,12.2800
002621.SZ,20240301,2.1700
600129.SH,20240301,37.8100
605086.SH,20240301,20.9300
300506.SZ,20240301,3.9500
002692.SZ,20240301,3.5500
688232.SH,20240301,26.7100
000055.SZ,20240301,4.0600
300741.SZ,20240301,19.0900
002078.SZ,20240301,13.9800
601118.SH,20240301,4.4800
603081.SH,20240301,9.9700
002361.SZ,20240301,3.0400
002589.SZ,20240301,2.6200
600007.SH,20240301,19.0500
300411.SZ,20240301,5.2600
301098.SZ,20240301,8.1800
000548.SZ,20240301,4.2800
002849.SZ,20240301,14.6500
601607.SH,20240301,18.2100
600158.SH,20240301,8.1000
603132.SH,20240301,11.6300
300888.SZ,20240301,35.4700
002653.SZ,20240301,25.3300
600742.SH,20240301,8.4300
601969.SH,20240301,6.3300
002326.SZ,20240301,10.3200
603218.SH,20240301,10.7800
001296.SZ,20240301,19.1600
603135.SH,20240301,17.4900
300938.SZ,20240301,30.8000
301175.SZ,20240301,4.8600
002793.SZ,20240301,4.2300
872392.BJ,20240301,11.0000
600771.SH,20240301,26.4400
688799.SH,20240301,44.6300
002733.SZ,20240301,14.8300
300291.SZ,20240301,5.9700
002026.SZ,20240301,7.9400
002561.SZ,20240301,8.5500
832149.BJ,20240301,5.2700
603896.SH,20240301,27.9200
600358.SH,20240301,3.7700
000333.SZ,20240301,64.4700
603959.SH,20240301,5.7500
002074.SZ,20240301,19.8800
605089.SH,20240301,28.7100
601127.SH,20240301,92.3000
600056.SH,20240301,11.3200
600130.SH,20240301,3.8400
688428.SH,20240301,9.6700
301073.SZ,20240301,19.0900
002803.SZ,20240301,16.6200
300215.SZ,20240301,4.0900
688191.SH,20240301,13.9300
600843.SH,20240301,4.5600
688717.SH,20240301,78.5600
300075.SZ,20240301,15.1700
002739.SZ,20240301,12.3200
600288.SH,20240301,8.8900
002593.SZ,20240301,3.2400
603197.SH,20240301,48.4900
688016.SH,20240301,189.5000
600085.SH,20240301,44.0000
603009.SH,20240301,13.8600
002559.SZ,20240301,10.1200
300865.SZ,20240301,13.9400
002428.SZ,20240301,11.1600
600746.SH,20240301,6.1600
831768.BJ,20240301,5.0700
002647.SZ,20240301,4.8800
300246.SZ,20240301,7.2100
300753.SZ,20240301,11.8000
603379.SH,20240301,45.0000
601886.SH,20240301,6.3100
300120.SZ,20240301,5.0500
601919.SH,20240301,10.4200
600548.SH,20240301,9.0500
002863.SZ,20240301,4.5900
605151.SH,20240301,18.1400
872895.BJ,20240301,12.0700
600405.SH,20240301,4.6600
600182.SH,20240301,13.1600
601666.SH,20240301,14.1200
000902.SZ,20240301,10.9300
300538.SZ,20240301,15.5300
000100.SZ,20240301,4.8300
834599.BJ,20240301,10.2100
688633.SH,20240301,23.4200
300554.SZ,20240301,19.2600
688215.SH,20240301,26.6200
001330.SZ,20240301,5.9000
300589.SZ,20240301,11.3100
000983.SZ,20240301,11.6400
600388.SH,20240301,12.0700
688716.SH,20240301,30.1200
600031.SH,20240301,13.9500
300828.SZ,20240301,11.6100
603919.SH,20240301,20.9000
600645.SH,20240301,16.6900
002876.SZ,20240301,24.6200
603121.SH,20240301,7.4700
300869.SZ,20240301,17.6300
301505.SZ,20240301,26.4500
300346.SZ,20240301,25.8100
301006.SZ,20240301,13.4100
002387.SZ,20240301,9.0700
002191.SZ,20240301,4.8200
600078.SH,20240301,5.6500
605081.SH,20240301,10.1100
600757.SH,20240301,7.4800
831689.BJ,20240301,13.4000
603998.SH,20240301,10.0000
871970.BJ,20240301,6.6100
603214.SH,20240301,12.4000
600345.SH,20240301,21.5700
002184.SZ,20240301,13.0800
300285.SZ,20240301,20.1600
600350.SH,20240301,8.0800
002252.SZ,20240301,7.2600
688305.SH,20240301,79.9000
600588.SH,20240301,13.1100
601900.SH,20240301,13.8200
002729.SZ,20240301,14.1600
300638.SZ,20240301,17.2600
300920.SZ,20240301,13.9300
601168.SH,20240301,16.3500
601866.SH,20240301,2.4300
603399.SH,20240301,7.8800
002864.SZ,20240301,30.2900
301139.SZ,20240301,27.8200
688113.SH,20240301,34.4500
300664.SZ,20240301,4.6000
603259.SH,20240301,55.0200
688049.SH,20240301,28.7300
300634.SZ,20240301,18.3500
300207.SZ,20240301,14.3600
603609.SH,20240301,7.1100
003016.SZ,20240301,6.7400
870204.BJ,20240301,11.0900
002815.SZ,20240301,8.7300
002165.SZ,20240301,3.2100
600131.SH,20240301,17.7300
000972.SZ,20240301,3.9100
301301.SZ,20240301,9.3100
600804.SH,20240301,3.1800
301567.SZ,20240301,43.0200
003030.SZ,20240301,16.7300
002190.SZ,20240301,15.9500
688561.SH,20240301,36.1600
600561.SH,20240301,4.4100
002136.SZ,20240301,9.5200
600533.SH,20240301,2.3700
000785.SZ,20240301,3.0000
301148.SZ,20240301,16.2100
002193.SZ,20240301,4.2700
600273.SH,20240301,8.1400
300656.SZ,20240301,21.0600
600436.SH,20240301,223.3600
301165.SZ,20240301,40.3500
601229.SH,20240301,6.5700
688439.SH,20240301,82.4200
300044.SZ,20240301,5.3100
301141.SZ,20240301,46.5400
300482.SZ,20240301,27.0800
000955.SZ,20240301,4.7000
002856.SZ,20240301,7.9300
002237.SZ,20240301,9.8700
603258.SH,20240301,20.4600
688208.SH,20240301,21.3400
002869.SZ,20240301,16.6800
600855.SH,20240301,8.8500
600736.SH,20240301,4.3100
688261.SH,20240301,67.0600
301027.SZ,20240301,8.6700
603988.SH,20240301,8.1400
300686.SZ,20240301,7.2800
002463.SZ,20240301,27.2500
002343.SZ,20240301,6.6400
603578.SH,20240301,11.8500
603877.SH,20240301,15.4800
000901.SZ,20240301,8.1300
000065.SZ,20240301,11.2300
600717.SH,20240301,4.2500
600618.SH,20240301,8.2200
301428.SZ,20240301,29.4800
603859.SH,20240301,37.3200
002273.SZ,20240301,11.5900
001914.SZ,20240301,11.4200
002107.SZ,20240301,4.6000
002474.SZ,20240301,5.3100
603506.SH,20240301,8.4100
871245.BJ,20240301,11.3700
600227.SH,20240301,2.0800
001298.SZ,20240301,22.4500
000913.SZ,20240301,11.9900
603887.SH,20240301,5.7400
000988.SZ,20240301,33.6900
603255.SH,20240301,39.2000
688566.SH,20240301,25.0300
688357.SH,20240301,42.0300
002997.SZ,20240301,26.7400
002681.SZ,20240301,4.7000
688728.SH,20240301,19.5500
300535.SZ,20240301,11.9400
002345.SZ,20240301,6.1200
300720.SZ,20240301,14.9000
301069.SZ,20240301,15.7200
601702.SH,20240301,16.1900
002179.SZ,20240301,34.5200
600435.SH,20240301,9.6300
603703.SH,20240301,11.2200
688218.SH,20240301,18.6800
300637.SZ,20240301,8.2700
300834.SZ,20240301,17.6000
600908.SH,20240301,5.1900
688610.SH,20240301,34.6000
605199.SH,20240301,12.4000
688151.SH,20240301,15.5400
300219.SZ,20240301,6.7400
600136.SH,20240301,1.7700
688498.SH,20240301,158.0000
300549.SZ,20240301,14.6900
688718.SH,20240301,11.4600
300012.SZ,20240301,13.1400
300294.SZ,20240301,28.9300
600765.SH,20240301,16.4600
300891.SZ,20240301,7.4500
603456.SH,20240301,20.4600
002714.SZ,20240301,38.1700
688686.SH,20240301,83.9800
600112.SH,20240301,2.3800
688115.SH,20240301,23.0000
600734.SH,20240301,2.9100
301503.SZ,20240301,28.0000
002298.SZ,20240301,4.3700
601228.SH,20240301,3.1300
301391.SZ,20240301,112.8900
000623.SZ,20240301,15.1800
873706.BJ,20240301,6.0100
600196.SH,20240301,24.7700
301128.SZ,20240301,39.7300
001207.SZ,20240301,13.4700
605288.SH,20240301,34.9700
000096.SZ,20240301,9.8500
688029.SH,20240301,73.2800
688343.SH,20240301,41.3500
601326.SH,20240301,3.1900
601116.SH,20240301,9.1600
603277.SH,20240301,26.6200
001266.SZ,20240301,25.7400
002967.SZ,20240301,12.5900
300284.SZ,20240301,4.9500
300171.SZ,20240301,15.8900
300150.SZ,20240301,3.3400
600107.SH,20240301,4.4700
002075.SZ,20240301,3.4400
000875.SZ,20240301,4.3800
600988.SH,20240301,13.2900
002069.SZ,20240301,3.3500
600287.SH,20240301,4.6200
688352.SH,20240301,11.4000
300400.SZ,20240301,12.0700
600062.SH,20240301,20.4000
605033.SH,20240301,13.6500
833030.BJ,20240301,11.7900
300731.SZ,20240301,18.7400
601339.SH,20240301,5.1800
688265.SH,20240301,27.7800
600962.SH,20240301,9.2000
688257.SH,20240301,22.2700
002093.SZ,20240301,7.1900
601018.SH,20240301,3.5100
002853.SZ,20240301,9.2200
002650.SZ,20240301,3.1200
688395.SH,20240301,16.9500
603698.SH,20240301,13.5200
001379.SZ,20240301,17.1100
688567.SH,20240301,13.3800
601601.SH,20240301,25.2700
873122.BJ,20240301,59.3000
000722.SZ,20240301,8.8600
688507.SH,20240301,106.9300
603191.SH,20240301,14.4200
688259.SH,20240301,54.0600
002881.SZ,20240301,24.4800
688522.SH,20240301,39.7700
601019.SH,20240301,10.6000
600583.SH,20240301,6.3600
688665.SH,20240301,56.4000
600721.SH,20240301,5.7700
301209.SZ,20240301,17.2500
600590.SH,20240301,5.3600
301555.SZ,20240301,29.2000
301517.SZ,20240301,49.9500
300318.SZ,20240301,4.6300
300862.SZ,20240301,37.9600
002116.SZ,20240301,10.3100
000718.SZ,20240301,2.3500
603810.SH,20240301,10.2800
002802.SZ,20240301,9.3000
301256.SZ,20240301,6.7700
600750.SH,20240301,23.2800
688279.SH,20240301,105.4800
300447.SZ,20240301,11.7600
300802.SZ,20240301,17.3000
603128.SH,20240301,7.5200
688701.SH,20240301,5.8800
603606.SH,20240301,38.9200
300846.SZ,20240301,13.0100
002952.SZ,20240301,34.1900
605378.SH,20240301,18.8000
300337.SZ,20240301,6.4300
002838.SZ,20240301,10.5500
601015.SH,20240301,3.9000
002708.SZ,20240301,8.3400
300248.SZ,20240301,7.8900
601238.SH,20240301,8.8800
601615.SH,20240301,10.1900
001289.SZ,20240301,18.6900
002490.SZ,20240301,3.3700
600628.SH,20240301,6.2000
002320.SZ,20240301,6.4100
300793.SZ,20240301,15.2400
300890.SZ,20240301,24.5700
831832.BJ,20240301,15.8900
300999.SZ,20240301,32.1300
834765.BJ,20240301,6.9300
603511.SH,20240301,13.4700
600277.SH,20240301,2.5100
300213.SZ,20240301,6.3100
430090.BJ,20240301,4.0200
300642.SZ,20240301,13.1900
300783.SZ,20240301,19.2200
002951.SZ,20240301,5.5000
300136.SZ,20240301,20.4400
002520.SZ,20240301,5.2300
300378.SZ,20240301,19.2100
603888.SH,20240301,27.6500
300913.SZ,20240301,29.9600
603153.SH,20240301,18.9000
300211.SZ,20240301,7.0800
300872.SZ,20240301,12.4900
603886.SH,20240301,16.8900
600236.SH,20240301,5.7200
603212.SH,20240301,13.9500
605138.SH,20240301,5.8100
301086.SZ,20240301,35.3200
002515.SZ,20240301,4.8200
300706.SZ,20240301,19.6400
871753.BJ,20240301,35.7300
603162.SH,20240301,14.3900
300017.SZ,20240301,10.4800
002883.SZ,20240301,9.4100
300427.SZ,20240301,4.1300
600081.SH,20240301,9.6000
688408.SH,20240301,87.5900
301511.SZ,20240301,20.8100
002942.SZ,20240301,12.6000
002325.SZ,20240301,1.9000
002322.SZ,20240301,11.5300
870726.BJ,20240301,20.7800
688209.SH,20240301,15.1600
688285.SH,20240301,7.3200
002152.SZ,20240301,11.8900
600419.SH,20240301,10.3000
002423.SZ,20240301,8.7300
603676.SH,20240301,8.2400
605398.SH,20240301,23.6400
603976.SH,20240301,14.0000
600409.SH,20240301,5.2100
002436.SZ,20240301,13.4700
688175.SH,20240301,21.3000
603027.SH,20240301,15.8000
002696.SZ,20240301,4.6500
300039.SZ,20240301,6.3300
301488.SZ,20240301,49.2500
688580.SH,20240301,53.2000
000819.SZ,20240301,15.4900
300209.SZ,20240301,3.1300
603201.SH,20240301,22.3800
300798.SZ,20240301,7.9000
601236.SH,20240301,7.7000
831396.BJ,20240301,6.7200
600381.SH,20240301,5.9300
301207.SZ,20240301,24.7800
600295.SH,20240301,10.6900
688450.SH,20240301,27.4200
873665.BJ,20240301,9.3800
300470.SZ,20240301,33.4700
600110.SH,20240301,4.7600
000908.SZ,20240301,2.0700
002379.SZ,20240301,4.1700
688646.SH,20240301,31.1500
301151.SZ,20240301,15.6100
002730.SZ,20240301,7.4300
839493.BJ,20240301,53.2700
002862.SZ,20240301,12.5900
600071.SH,20240301,18.8000
600228.SH,20240301,6.4700
002846.SZ,20240301,7.4300
688655.SH,20240301,9.9600
300109.SZ,20240301,17.1900
603316.SH,20240301,4.2900
000683.SZ,20240301,6.0500
600150.SH,20240301,35.6600
300898.SZ,20240301,19.0900
002564.SZ,20240301,4.1200
601766.SH,20240301,6.5500
600099.SH,20240301,7.6200
600961.SH,20240301,9.3900
000603.SZ,20240301,9.3400
600819.SH,20240301,4.3400
600521.SH,20240301,13.9400
605183.SH,20240301,13.2200
300391.SZ,20240301,4.7800
300566.SZ,20240301,13.9400
688205.SH,20240301,48.1800
301001.SZ,20240301,19.2600
300303.SZ,20240301,5.1100
300256.SZ,20240301,2.3700
600257.SH,20240301,5.0900
002873.SZ,20240301,9.5900
300290.SZ,20240301,6.1900
603577.SH,20240301,7.4600
300972.SZ,20240301,31.4000
300063.SZ,20240301,5.2700
002857.SZ,20240301,11.1800
688198.SH,20240301,124.7000
688531.SH,20240301,76.1100
603363.SH,20240301,3.9300
000778.SZ,20240301,3.9300
002607.SZ,20240301,3.4300
603989.SH,20240301,17.8800
600156.SH,20240301,4.0400
003036.SZ,20240301,8.8700
000629.SZ,20240301,3.2000
600604.SH,20240301,4.2900
688291.SH,20240301,20.6600
300228.SZ,20240301,7.9000
300916.SZ,20240301,17.9500
688523.SH,20240301,21.8200
600509.SH,20240301,5.3900
300748.SZ,20240301,17.4500
002588.SZ,20240301,6.1800
836433.BJ,20240301,5.6600
838275.BJ,20240301,4.1200
300021.SZ,20240301,3.9900
002433.SZ,20240301,1.9800
000858.SZ,20240301,142.5900
300917.SZ,20240301,23.9500
600219.SH,20240301,3.1200
001234.SZ,20240301,16.8600
000809.SZ,20240301,2.1800
300497.SZ,20240301,8.5800
605296.SH,20240301,28.6300
603330.SH,20240301,5.7900
300838.SZ,20240301,12.2400
836422.BJ,20240301,6.8500
301323.SZ,20240301,29.0000
300964.SZ,20240301,35.0600
003010.SZ,20240301,15.7600
000920.SZ,20240301,8.3700
430556.BJ,20240301,5.3300
002579.SZ,20240301,7.6500
300649.SZ,20240301,11.9600
301238.SZ,20240301,15.5800
600461.SH,20240301,9.0400
002085.SZ,20240301,7.2800
603603.SH,20240301,1.0000
300504.SZ,20240301,14.8300
300822.SZ,20240301,10.4500
600133.SH,20240301,10.0800
600616.SH,20240301,5.4100
300703.SZ,20240301,8.2600
002731.SZ,20240301,9.4300
838810.BJ,20240301,7.9100
688347.SH,20240301,35.0000
301136.SZ,20240301,9.5100
603636.SH,20240301,10.9600
688398.SH,20240301,30.0000
688599.SH,20240301,25.2100
001387.SZ,20240301,21.2700
002042.SZ,20240301,4.0300
831167.BJ,20240301,14.6500
603867.SH,20240301,26.3400
600123.SH,20240301,11.5900
600685.SH,20240301,26.7000
600657.SH,20240301,3.4600
002258.SZ,20240301,9.9700
002948.SZ,20240301,3.2600
688819.SH,20240301,29.4200
300500.SZ,20240301,9.4500
833266.BJ,20240301,9.3500
601003.SH,20240301,2.9500
300205.SZ,20240301,5.9700
601890.SH,20240301,8.3800
300005.SZ,20240301,5.1400
300537.SZ,20240301,15.7400
300951.SZ,20240301,44.1800
603186.SH,20240301,22.5500
301378.SZ,20240301,37.2200
300977.SZ,20240301,14.0500
836263.BJ,20240301,6.9700
603848.SH,20240301,13.6900
600754.SH,20240301,28.7300
603929.SH,20240301,19.7500
601020.SH,20240301,7.9200
688056.SH,20240301,24.3900
002971.SZ,20240301,25.5800
001267.SZ,20240301,4.2200
300533.SZ,20240301,28.1400
002337.SZ,20240301,4.7300
834407.BJ,20240301,11.5400
300860.SZ,20240301,40.5500
002933.SZ,20240301,27.7500
836826.BJ,20240301,8.3300
600418.SH,20240301,15.5000
000524.SZ,20240301,7.4400
601901.SH,20240301,8.3800
001283.SZ,20240301,36.8700
600919.SH,20240301,7.6100
002468.SZ,20240301,7.9500
688360.SH,20240301,17.3000
300138.SZ,20240301,11.7200
000779.SZ,20240301,8.4000
600596.SH,20240301,8.7100
600729.SH,20240301,29.8400
002645.SZ,20240301,8.2100
000990.SZ,20240301,7.5100
301227.SZ,20240301,25.0700
002491.SZ,20240301,4.9600
603236.SH,20240301,42.8700
300036.SZ,20240301,17.0900
000017.SZ,20240301,10.6800
